Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,Trade Value
10,Paper Goods,1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104812,Paper Pulp Filter Blocks,541370
10,Paper Goods,1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104813,Cigarette Paper,8224323
10,Paper Goods,1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104814,Wallpaper,36056960
10,Paper Goods,1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104816,Other Carbon Paper,24545242
10,Paper Goods,1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104817,Letter Stock,18091353
10,Paper Goods,1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104818,Toilet Paper,197197012
10,Paper Goods,1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104819,Paper Containers,393707763
10,Paper Goods,1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104820,Paper Notebooks,139405942
10,Paper Goods,1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104821,Paper Labels,70226042
10,Paper Goods,1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104822,Paper Spools,3784198
10,Paper Goods,1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104823,Shaped Paper,216711176
10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104901,Brochures,117655047
10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104902,Newspapers,1179076
10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104903,Children's Picture Books,51309790
10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104904,Sheet Music,12242
10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104905,Maps,2059871
10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104906,Architectural Plans,1054807
10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104907,Postage Stamps,15235141
10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104908,Decals,17057605
10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104909,Postcards,61876343
10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104910,Calendars,7823377
10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104911,Other Printed Material,88586664
11,Textiles,1150,Silk,115001,Silkworm Cocoons,2293
11,Textiles,1150,Silk,115002,Raw Silk,33786534
11,Textiles,1150,Silk,115003,Silk Waste,4717535
11,Textiles,1150,Silk,115004,Non-Retail Silk Yarn,9351233
11,Textiles,1150,Silk,115005,Silk Waste Yarn,8276639
11,Textiles,1150,Silk,115006,Retail Silk Yarn,61759
11,Textiles,1150,Silk,115007,Silk Fabrics,49667025
11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115101,Wool,2821405
11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115103,Wool or Animal Hair Waste,1246162
11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115104,Garnetted Wool or Animal Hair,51769
11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115105,Prepared Wool or Animal Hair,78164176
11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115106,Non-Retail Carded Wool Yarn,6644380
11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115107,Non-Retail Combed Wool Yarn,28930086
11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115108,Non-Retail Animal Hair Yarn,30912048
11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115109,Retail Wool or Animal Hair Yarn,3855248
11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115110,Horsehair Yarn,19323
11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115111,Carded Wool or Animal Hair Fabric,5858657
11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115112,Combed Wool or Animal Hair Fabric,23084914
11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115113,Horsehair Fabric,238598
11,Textiles,1152,Cotton,115201,Raw Cotton,4545551
11,Textiles,1152,Cotton,115202,Cotton Waste,37247
11,Textiles,1152,Cotton,115204,Cotton Sewing Thread,1488553
11,Textiles,1152,Cotton,115205,Non-Retail Pure Cotton Yarn,114058958
11,Textiles,1152,Cotton,115206,Non-Retail Mixed Cotton Yarn,27440308
11,Textiles,1152,Cotton,115207,Retail Cotton Yarn,2100186
11,Textiles,1152,Cotton,115208,Light Pure Woven Cotton,629705742
11,Textiles,1152,Cotton,115209,Heavy Pure Woven Cotton,215281616
11,Textiles,1152,Cotton,115210,Light Mixed Woven Cotton,78845147
11,Textiles,1152,Cotton,115211,Heavy Mixed Woven Cotton,190238007
11,Textiles,1152,Cotton,115212,Other Cotton Fabrics,12311919
11,Textiles,1153,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,115301,Flax Fibers,168024
11,Textiles,1153,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,115302,Hemp Fibers,11750
11,Textiles,1153,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,115303,Jute and Other Textile Fibers,31193
11,Textiles,1153,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,115305,Coconut and Other Vegetable Fibers,296492
11,Textiles,1153,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,115306,Flax Yarn,22415121
11,Textiles,1153,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,115307,Jute Yarn,189287
11,Textiles,1153,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,115308,Other Vegetable Fibers Yarn,2406713
11,Textiles,1153,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,115309,Flax Woven Fabric,95739178
11,Textiles,1153,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,115310,Jute Woven Fabric,543630
11,Textiles,1153,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,115311,Other Vegetable Fibers Fabric,26935432
11,Textiles,1154,Man-made filaments,115401,Artificial Filament Sewing Thread,32031934
11,Textiles,1154,Man-made filaments,115402,Non-Retail Synthetic Filament Yarn,442750801
11,Textiles,1154,Man-made filaments,115403,Non-Retail Artificial Filament Yarn,40943614
11,Textiles,1154,Man-made filaments,115404,Synthetic Monofilament,17450653
11,Textiles,1154,Man-made filaments,115405,Artificial Monofilament,434740
11,Textiles,1154,Man-made filaments,115406,Retail Artificial Filament Yarn,6534822
11,Textiles,1154,Man-made filaments,115407,Synthetic Filament Yarn Woven Fabric,1152346807
11,Textiles,1154,Man-made filaments,115408,Artificial Filament Yarn Woven Fabric,27919733
11,Textiles,1155,Man-made staple fibres,115501,Synthetic Filament Tow,6463769
11,Textiles,1155,Man-made staple fibres,115502,Artificial Filament Tow,7123282
11,Textiles,1155,Man-made staple fibres,115503,Unprocessed Synthetic Staple Fibers,118627629
11,Textiles,1155,Man-made staple fibres,115504,Unprocessed Artificial Staple Fibers,48391094
11,Textiles,1155,Man-made staple fibres,115505,Artificial Fibers Waste,9513
11,Textiles,1155,Man-made staple fibres,115506,Processed Synthetic Staple Fibers,2162502
11,Textiles,1155,Man-made staple fibres,115507,Processed Artificial Staple Fibers,603754
11,Textiles,1155,Man-made staple fibres,115508,Non-Retail Artificial Staple Fibers Sewing Thread,35523713
11,Textiles,1155,Man-made staple fibres,115509,Non-Retail Synthetic Staple Fibers Yarn,149017375
11,Textiles,1155,Man-made staple fibres,115510,Non-Retail Artificial Staple Fibers Yarn,33880723
11,Textiles,1155,Man-made staple fibres,115511,Retail Artificial Staple Fibers Yarn,4283616
11,Textiles,1155,Man-made staple fibres,115512,Synthetic Fabrics,89691566
11,Textiles,1155,Man-made staple fibres,115513,Light Synthetic Cotton Fabrics,127374884
11,Textiles,1155,Man-made staple fibres,115514,Heavy Synthetic Cotton Fabrics,59267173
11,Textiles,1155,Man-made staple fibres,115515,Other Synthetic Fabrics,123954151
11,Textiles,1155,Man-made staple fibres,115516,Woven Fabric of Synthetic Staple Fibers,310034747
11,Textiles,1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115601,Wadding,28023301
11,Textiles,1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115602,Felt,13226244
11,Textiles,1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115603,Non-woven Textiles,246879588
11,Textiles,1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115604,Rubber Textiles,23014293
11,Textiles,1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115605,Metallic Yarn,8225723
11,Textiles,1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115606,Gimp Yarn,8047642
11,Textiles,1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115607,Twine and Rope,66666785
11,Textiles,1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115608,Netting,58095186
11,Textiles,1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115609,Other Articles of Twine and Rope,24974493
11,Textiles,1157,Carpets and other textile floor coverings,115701,Knotted Carpets,6221680
11,Textiles,1157,Carpets and other textile floor coverings,115702,Hand-Woven Rugs,42723967
11,Textiles,1157,Carpets and other textile floor coverings,115703,Tufted Carpets,135018936
11,Textiles,1157,Carpets and other textile floor coverings,115704,Felt Carpets,2322379
11,Textiles,1157,Carpets and other textile floor coverings,115705,Other Carpets,76566564
11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115801,Woven Fabrics,79868516
11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115802,Terry Fabric,6538123
11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115803,Gauze,541660
11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115804,Tulles and Net Fabric,67653740
11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115805,Hand-Woven Tapestries,1698381
11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115806,Narrow Woven Fabric,152616903
11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115807,Labels,33329617
11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115808,Ornamental Trimmings,13520666
11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115809,Metallic Fabric,290370
11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115810,Embroidery,91616122
11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115811,Quilted Textiles,5182027
11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115901,Gum Coated Textile Fabric,31506780
11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115902,Polyamide Fabric,57279430
11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115903,Plastic Coated Textile Fabric,495704993
11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115904,Linoleum,1224408
11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115905,Textile Wall Coverings,1907588
11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115906,Rubber Textile Fabric,16327571
11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115907,Coated Textile Fabric,31400886
11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115908,Textile Wicks,748267
11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115909,Hose Piping Textiles,12244376
11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115910,Conveyor Belt Textiles,7459777
11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115911,Technical Use Textiles,58037263
11,Textiles,1160,Fabrics; knitted or crocheted,116001,Pile Fabric,259319133
11,Textiles,1160,Fabrics; knitted or crocheted,116002,Light Rubberized Knitted Fabric,11371946
11,Textiles,1160,Fabrics; knitted or crocheted,116003,Knitted or crocheted fabrics of a width not exceeding 30 cm,3682753
11,Textiles,1160,Fabrics; knitted or crocheted,116004,Knitted or crocheted fabrics of a width exceeding 30 cm,298072662
11,Textiles,1160,Fabrics; knitted or crocheted,116005,Warp knit fabrics (including those made on galloon knitting machines),91963613
11,Textiles,1160,Fabrics; knitted or crocheted,116006,Other knitted or crocheted fabrics.,799762951
11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,116101,Knit Men's Coats,26911419
11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,116102,Knit Women's Coats,35970506
11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,116103,Knit Men's Suits,529778771
11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,116104,Knit Women's Suits,1387028275
11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,116105,Knit Men's Shirts,104083301
11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,116106,Knit Women's Shirts,24311819
11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,116107,Knit Men's Undergarments,217451814
11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,116108,Knit Women's Undergarments,456265299
11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,116109,Knit T-shirts,809013396
11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,116110,Knit Sweaters,1445139719
11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,116111,Knit Babies' Garments,224086432
11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,116112,Knit Active Wear,216114996
11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,116113,Garments of Impregnated Fabric,19880658
11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,116114,Other Knit Garments,99118371
11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,116115,Knit Socks and Hosiery,496104818
11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,116116,Knit Gloves,222175692
11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,116117,Other Knit Clothing Accessories,123467182
11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,116201,Non-Knit Men's Coats,401198955
11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,116202,Non-Knit Women's Coats,655644201
11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,116203,Non-Knit Men's Suits,1067440752
11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,116204,Non-Knit Women's Suits,2246977056
11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,116205,Non-Knit Men's Shirts,241691773
11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,116206,Non-Knit Women's Shirts,171304900
11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,116207,Non-Knit Men's Undergarments,34739399
11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,116208,Non-Knit Women's Undergarments,81073195
11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,116209,Non-Knit Babies' Garments,52533458
11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,116210,Felt or Coated Fabric Garments,345245981
11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,116211,Non-Knit Active Wear,327350719
11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,116212,Other Women's Undergarments,396538057
11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,116213,Handkerchiefs,11544474
11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,116214,Scarves,153410023
11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,116215,Neck Ties,30379711
11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,116216,Non-Knit Gloves,25363345
11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,116217,Other Non-Knit Clothing Accessories,33048210
11,Textiles,1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116301,Blankets,316027967
11,Textiles,1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116302,House Linens,732396114
11,Textiles,1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116303,Window Dressings,218474644
11,Textiles,1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116304,Bedspreads,190644831
11,Textiles,1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116305,Packing Bags,158315403
11,Textiles,1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116306,"Awnings, Tents, and Sails",225001566
11,Textiles,1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116307,Other Cloth Articles,558555290
11,Textiles,1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116308,Packaged Sewing Sets,1217763
11,Textiles,1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116309,Used Clothing,23640969
11,Textiles,1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116310,Textile Scraps,2101747
12,Footwear and Headwear,1264,Footwear; gaiters and the like; parts of such articles,126401,Waterproof Footwear,54958373
12,Footwear and Headwear,1264,Footwear; gaiters and the like; parts of such articles,126402,Rubber Footwear,1942563508
12,Footwear and Headwear,1264,Footwear; gaiters and the like; parts of such articles,126403,Leather Footwear,874831583
12,Footwear and Headwear,1264,Footwear; gaiters and the like; parts of such articles,126404,Textile Footwear,1408353980
12,Footwear and Headwear,1264,Footwear; gaiters and the like; parts of such articles,126405,Other Footwear,89341496
12,Footwear and Headwear,1264,Footwear; gaiters and the like; parts of such articles,126406,Footwear Parts,244527704
12,Footwear and Headwear,1265,Headgear and parts thereof,126501,Hat Forms,314616
12,Footwear and Headwear,1265,Headgear and parts thereof,126502,Hat Shapes,821582
12,Footwear and Headwear,1265,Headgear and parts thereof,126504,Hats,27393319
12,Footwear and Headwear,1265,Headgear and parts thereof,126505,Knitted Hats,222980516
12,Footwear and Headwear,1265,Headgear and parts thereof,126506,Other Headwear,140883387
12,Footwear and Headwear,1265,Headgear and parts thereof,126507,Headbands and Linings,6099363
12,Footwear and Headwear,1266,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",126601,Umbrellas,234040544
12,Footwear and Headwear,1266,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",126602,Walking Sticks,12464625
12,Footwear and Headwear,1266,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",126603,Umbrella and Walking Stick Accessories,21752032
12,Footwear and Headwear,1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",126701,Bird Skins and Feathers,5336430
12,Footwear and Headwear,1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",126702,Artificial Vegetation,424144347
12,Footwear and Headwear,1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",126703,Processed Hair,6564903
12,Footwear and Headwear,1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",126704,Fake Hair,282317046
13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136801,Curbstones,21603360
13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136802,Building Stone,382317584
13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136803,Slate,13125329
13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136804,Milling Stones,82584122
13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136805,Abrasive Powder,36814643
13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136806,Rock Wool,29065820
13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136807,Asphalt,48961608
13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136808,Vegetable Fiber,14134889
13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136809,Plaster Articles,22759374
13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136810,Cement Articles,382428005
13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136811,Asbestos Cement Articles,10238436
13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136812,Asbestos Fibres,3210393
13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136813,Friction Material,6145495
13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136814,Mica,5647472
13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136815,Other Stone Articles,79510906
13,Stone And Glass,1369,Ceramic products,136901,Bricks,2257037
13,Stone And Glass,1369,Ceramic products,136902,Refractory Bricks,139549590
13,Stone And Glass,1369,Ceramic products,136903,Refractory Ceramics,25025697
13,Stone And Glass,1369,Ceramic products,136904,Ceramic Bricks,52997229
13,Stone And Glass,1369,Ceramic products,136905,Roofing Tiles,4224316
13,Stone And Glass,1369,Ceramic products,136906,Ceramic Pipes,4077261
13,Stone And Glass,1369,Ceramic products,136907,Unglazed Ceramics,399698837
13,Stone And Glass,1369,Ceramic products,136909,Laboratory Ceramic Ware,49760251
13,Stone And Glass,1369,Ceramic products,136910,Bathroom Ceramics,585145960
13,Stone And Glass,1369,Ceramic products,136911,Porcelain Tableware,572598726
13,Stone And Glass,1369,Ceramic products,136912,Ceramic Tableware,41124990
13,Stone And Glass,1369,Ceramic products,136913,Ornamental Ceramics,189014142
13,Stone And Glass,1369,Ceramic products,136914,Other Ceramic Articles,90675825
13,Stone And Glass,1370,Glass and glassware,137001,Glass Scraps,4662308
13,Stone And Glass,1370,Glass and glassware,137002,Glass Balls,15576484
13,Stone And Glass,1370,Glass and glassware,137003,Cast or Rolled Glass,68071326
13,Stone And Glass,1370,Glass and glassware,137004,Blown Glass,1795811
13,Stone And Glass,1370,Glass and glassware,137005,Float Glass,51468057
13,Stone And Glass,1370,Glass and glassware,137006,Glass with Edge Workings,54526393
13,Stone And Glass,1370,Glass and glassware,137007,Safety Glass,225184442
13,Stone And Glass,1370,Glass and glassware,137008,Insulating Glass,18935570
13,Stone And Glass,1370,Glass and glassware,137009,Glass Mirrors,169648238
13,Stone And Glass,1370,Glass and glassware,137010,Glass Bottles,139306939
13,Stone And Glass,1370,Glass and glassware,137011,Glass Bulbs,1065489
13,Stone And Glass,1370,Glass and glassware,137013,Interior Decorative Glassware,299608240
13,Stone And Glass,1370,Glass and glassware,137014,Signaling Glassware,9388096
13,Stone And Glass,1370,Glass and glassware,137015,Eyewear and Clock Glass,2997738
13,Stone And Glass,1370,Glass and glassware,137016,Glass Bricks,55558117
13,Stone And Glass,1370,Glass and glassware,137017,Laboratory Glassware,9326249
13,Stone And Glass,1370,Glass and glassware,137018,Glass Beads,102145695
13,Stone And Glass,1370,Glass and glassware,137019,Glass Fibers,210848166
13,Stone And Glass,1370,Glass and glassware,137020,Other Glass Articles,59779003
14,Precious Metals,1471,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",147101,Pearls,3442146
14,Precious Metals,1471,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",147102,Diamonds,114369701
14,Precious Metals,1471,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",147103,Precious Stones,966408
14,Precious Metals,1471,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",147104,Synthetic Reconstructed Jewellery Stones,19664420
14,Precious Metals,1471,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",147105,Precious Stone Dust,19146367
14,Precious Metals,1471,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",147106,Silver,135756720
14,Precious Metals,1471,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",147107,Silver Clad Metals,87952
14,Precious Metals,1471,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",147108,Gold,111561964
14,Precious Metals,1471,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",147109,Gold Clad Metals,57328
14,Precious Metals,1471,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",147110,Platinum,1795323
14,Precious Metals,1471,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",147112,Precious Metal Scraps,5591679
14,Precious Metals,1471,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",147113,Jewellery,1137931205
14,Precious Metals,1471,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",147114,Metal-Clad Products,26718449
14,Precious Metals,1471,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",147115,Other Precious Metal Products,95241229
14,Precious Metals,1471,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",147116,Pearl Products,30330281
14,Precious Metals,1471,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",147117,Imitation Jewellery,204681424
14,Precious Metals,1471,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",147118,Coin,43364
15,Metals,1572,Iron and steel,157201,Pig Iron,130013
15,Metals,1572,Iron and steel,157202,Ferroalloys,112901016
15,Metals,1572,Iron and steel,157203,Iron Reductions,2554
15,Metals,1572,Iron and steel,157204,Scrap Iron,25266357
15,Metals,1572,Iron and steel,157205,Iron Powder,11677913
15,Metals,1572,Iron and steel,157206,Iron Ingots,11320
15,Metals,1572,Iron and steel,157207,Semi-Finished Iron,10578
15,Metals,1572,Iron and steel,157208,Hot-Rolled Iron,10643090
15,Metals,1572,Iron and steel,157209,Cold-Rolled Iron,159332056
15,Metals,1572,Iron and steel,157210,Coated Flat-Rolled Iron,1125574279
